score: 0.24766614815891336
>> 16 BitwiseAndMask(X0, Sobel(X0))
45848,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45850,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45853,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45853,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45854,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45857,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45857,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45858,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45858,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45859,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45861,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45861,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45861,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45862,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45862,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45862,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45866,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45867,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45869,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45869,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45872,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45874,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45878,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45878,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45879,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45885,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45889,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45891,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45891,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45891,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45891,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45892,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45893,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45893,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45894,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45894,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45894,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45895,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45896,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45897,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45904,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45904,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45905,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45911,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45911,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45912,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45912,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45913,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45918,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45920,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45920,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45920,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45920,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45920,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45920,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45922,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45924,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45924,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45926,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45926,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45929,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45929,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45931,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45934,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45934,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45935,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45935,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45935,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45937,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45937,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45937,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45938,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45938,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45939,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45939,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45940,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45944,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45945,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45945,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45949,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45951,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45952,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45952,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45952,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45952,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45952,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45952,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45958,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45958,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45960,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45960,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45960,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45962,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45962,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45962,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45962,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45962,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45962,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45966,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45966,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45968,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45968,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45970,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45970,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45970,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45970,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45972,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45972,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45973,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45973,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45973,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45975,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45977,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45977,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45977,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45979,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45980,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45981,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45984,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45988,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45990,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45990,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45991,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45992,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45992,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
45994,0.6670864871508394
>> 786724 FillHoles(Min(Sobel(exp(X4)), ThresholdOtsu(FluoTopHat(X4))))
116000 46182
117000 46420
118000 46584
119000 46744
120000 46903
46938,0.0
>> 818226 BitwiseAnd(DistanceTransform(log(X0)), Close(BitwiseAnd(BitwiseAndMask(X2, X4), Threshold(X3))))
46939,0.28717703891324003
>> 818228 BitwiseAnd(DistanceTransform(BitwiseOr(Close(BitwiseAnd(Threshold(X3), BitwiseAndMask(X2, X4))), X3)), Close(BitwiseAnd(BitwiseAndMask(X2, X4), Threshold(X3))))
46939,0.28717703891324003
>> 818228 BitwiseAnd(DistanceTransform(BitwiseOr(Close(BitwiseAnd(Threshold(X3), BitwiseAndMask(X2, X4))), X3)), Close(BitwiseAnd(BitwiseAndMask(X2, X4), Threshold(X3))))
46946,0.28717703891324003
>> 818228 BitwiseAnd(DistanceTransform(BitwiseOr(Close(BitwiseAnd(Threshold(X3), BitwiseAndMask(X2, X4))), X3)), Close(BitwiseAnd(BitwiseAndMask(X2, X4), Threshold(X3))))
46946,0.28717703891324003
>> 818228 BitwiseAnd(DistanceTransform(BitwiseOr(Close(BitwiseAnd(Threshold(X3), BitwiseAndMask(X2, X4))), X3)), Close(BitwiseAnd(BitwiseAndMask(X2, X4), Threshold(X3))))
46949,0.2989482372782643
>> 818378 BitwiseAnd(DistanceTransform(BitwiseOr(BitwiseAndMask(BitwiseAnd(Threshold(X3), BitwiseAndMask(X2, X4)), BitwiseAnd(BitwiseAndMask(X2, X4), Threshold(X3))), X3)), Close(BitwiseAnd(BitwiseAndMask(X2, X4), Threshold(X3))))
46949,0.2989482372782643
>> 818378 BitwiseAnd(DistanceTransform(BitwiseOr(BitwiseAndMask(BitwiseAnd(Threshold(X3), BitwiseAndMask(X2, X4)), BitwiseAnd(BitwiseAndMask(X2, X4), Threshold(X3))), X3)), Close(BitwiseAnd(BitwiseAndMask(X2, X4), Threshold(X3))))
46953,0.3034118076300167
>> 818500 BitwiseAnd(SquareRoot(BitwiseOr(BitwiseAndMask(BitwiseAnd(Threshold(X3), BitwiseAndMask(X2, X4)), BitwiseAnd(BitwiseAndMask(X2, X4), Threshold(X3))), X3)), Close(BitwiseAnd(BitwiseAndMask(X2, X4), Threshold(X3))))
46954,0.3034118076300167
>> 818500 BitwiseAnd(SquareRoot(BitwiseOr(BitwiseAndMask(BitwiseAnd(Threshold(X3), BitwiseAndMask(X2, X4)), BitwiseAnd(BitwiseAndMask(X2, X4), Threshold(X3))), X3)), Close(BitwiseAnd(BitwiseAndMask(X2, X4), Threshold(X3))))
46956,0.3034118076300167
>> 818500 BitwiseAnd(SquareRoot(BitwiseOr(BitwiseAndMask(BitwiseAnd(Threshold(X3), BitwiseAndMask(X2, X4)), BitwiseAnd(BitwiseAndMask(X2, X4), Threshold(X3))), X3)), Close(BitwiseAnd(BitwiseAndMask(X2, X4), Threshold(X3))))
46959,0.3101527537661494
>> 818139 BitwiseAnd(Threshold(X3), BitwiseAndMask(X2, X4))
46962,0.3101527537661494
>> 818139 BitwiseAnd(Threshold(X3), BitwiseAndMask(X2, X4))
46964,0.31273695127800033
>> 818982 BitwiseAnd(Threshold(X3), BitwiseOr(X2, X4))
46966,0.31485429121273134
>> 819140 BitwiseAnd(Threshold(X3), BitwiseOr(X2, X0))
46967,0.3150533187183045
>> 819219 BitwiseAnd(Threshold(X3), BitwiseOr(X5, X0))
46968,0.3150533187183045
>> 819219 BitwiseAnd(Threshold(X3), BitwiseOr(X5, X0))
46972,0.3166368925618666
>> 819598 BitwiseAnd(Threshold(X3), BitwiseOr(X5, X2))
46976,0.3166368925618666
>> 819598 BitwiseAnd(Threshold(X3), BitwiseOr(X5, X2))
46980,0.3166368925618666
>> 819598 BitwiseAnd(Threshold(X3), BitwiseOr(X5, X2))
46983,0.3166368925618666
>> 819598 BitwiseAnd(Threshold(X3), BitwiseOr(X5, X2))
46988,0.3166368925618666
>> 819598 BitwiseAnd(Threshold(X3), BitwiseOr(X5, X2))
46991,0.3172547934139635
>> 820710 BitwiseAnd(Threshold(X3), BitwiseOr(X4, X2))
46996,0.3172547934139635
>> 820710 BitwiseAnd(Threshold(X3), BitwiseOr(X4, X2))
46997,0.3172547934139635
>> 820710 BitwiseAnd(Threshold(X3), BitwiseOr(X4, X2))
46997,0.3172547934139635
>> 820710 BitwiseAnd(Threshold(X3), BitwiseOr(X4, X2))
46997,0.3172547934139635
>> 820710 BitwiseAnd(Threshold(X3), BitwiseOr(X4, X2))
47002,0.3172547934139635
>> 820710 BitwiseAnd(Threshold(X3), BitwiseOr(X4, X2))
47005,0.3172547934139635
>> 820710 BitwiseAnd(Threshold(X3), BitwiseOr(X4, X2))
47005,0.3172547934139635
>> 820710 BitwiseAnd(Threshold(X3), BitwiseOr(X4, X2))
47009,0.3172547934139635
>> 820710 BitwiseAnd(Threshold(X3), BitwiseOr(X4, X2))
47011,0.3172547934139635
>> 820710 BitwiseAnd(Threshold(X3), BitwiseOr(X4, X2))
47015,0.3172547934139635
>> 820710 BitwiseAnd(Threshold(X3), BitwiseOr(X4, X2))
47019,0.3172547934139635
>> 820710 BitwiseAnd(Threshold(X3), BitwiseOr(X4, X2))
47023,0.3172547934139635
>> 820710 BitwiseAnd(Threshold(X3), BitwiseOr(X4, X2))
47023,0.3172547934139635
>> 820710 BitwiseAnd(Threshold(X3), BitwiseOr(X4, X2))
47023,0.3172547934139635
>> 820710 BitwiseAnd(Threshold(X3), BitwiseOr(X4, X2))
47025,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47029,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47029,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47030,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47034,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47036,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47041,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47048,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47048,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47049,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47050,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47056,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47058,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47060,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47063,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47065,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47067,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47068,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47068,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47070,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47072,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47073,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47073,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47074,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47074,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47074,0.3583598198627077
>> 822579 BitwiseAnd(Threshold(X3), Pyr(X4))
47075,0.3761247974077528
>> 825939 BitwiseAnd(Threshold(X3), ThresholdAt1(X4))
47075,0.3761247974077528
>> 825939 BitwiseAnd(Threshold(X3), ThresholdAt1(X4))
47076,0.4204606250620668
>> 826029 BitwiseAndMask(Threshold(X3), ThresholdAt1(X4))
47080,0.44808861047249826
>> 826242 BitwiseAndMask(ThresholdOtsu(X3), ThresholdAt1(X4))
47080,0.44808861047249826
>> 826242 BitwiseAndMask(ThresholdOtsu(X3), ThresholdAt1(X4))
47082,0.44808861047249826
>> 826242 BitwiseAndMask(ThresholdOtsu(X3), ThresholdAt1(X4))
47083,0.44808861047249826
>> 826242 BitwiseAndMask(ThresholdOtsu(X3), ThresholdAt1(X4))
47087,0.44808861047249826
>> 826242 BitwiseAndMask(ThresholdOtsu(X3), ThresholdAt1(X4))
47092,0.44808861047249826
>> 826242 BitwiseAndMask(ThresholdOtsu(X3), ThresholdAt1(X4))
47100,0.4551473936593125
>> 827774 BitwiseAndMask(ThresholdOtsu(X4), ThresholdAt1(X4))
47104,0.45601454274959663
>> 828062 Mean(ThresholdOtsu(X4), ThresholdAt1(X4))
47108,0.45601454274959663
>> 828062 Mean(ThresholdOtsu(X4), ThresholdAt1(X4))
47109,0.45601454274959663
>> 828062 Mean(ThresholdOtsu(X4), ThresholdAt1(X4))
47109,0.45601454274959663
>> 828062 Mean(ThresholdOtsu(X4), ThresholdAt1(X4))
47109,0.45601454274959663
>> 828062 Mean(ThresholdOtsu(X4), ThresholdAt1(X4))
47111,0.45601454274959663
>> 828062 Mean(ThresholdOtsu(X4), ThresholdAt1(X4))
47115,0.45601454274959663
>> 828909 Max(ThresholdOtsu(X4), ThresholdAt1(X4))
47115,0.45601454274959663
>> 828909 Max(ThresholdOtsu(X4), ThresholdAt1(X4))
47117,0.45601454274959663
>> 828909 Max(ThresholdOtsu(X4), ThresholdAt1(X4))
47118,0.45601454274959663
>> 829130 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X4))
47127,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47131,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47131,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47133,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47133,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47134,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47136,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47139,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47139,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47139,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47142,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47142,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47147,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47150,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47152,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47157,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47159,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47166,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47167,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47168,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47169,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47173,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47173,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47173,0.4563017199913143
>> 829791 BitwiseOr(ThresholdOtsu(X4), ThresholdAt1(X2))
47174,0.4563017199913143
