score: 0.0008170677836590062
>> 71 Sobel(FluoTopHat(AbsoluteDifference2(X2, X1)))
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39521,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39521,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39521,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39526,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39528,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39531,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39534,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39535,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39538,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39538,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39538,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39542,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39544,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39549,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39552,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39553,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39553,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39557,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39562,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39563,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39563,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39566,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39571,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39571,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39571,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39571,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39574,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39576,0.7548810965181127
>> 580844 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))), Square(BitwiseXor(InRange(X4), Close(Max(X0, X3))))))
39583,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39584,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39586,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39592,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39593,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39593,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39594,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39596,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39599,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39612,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39614,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39620,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39626,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39626,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39631,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39633,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39635,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39635,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39647,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39647,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39652,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39653,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39662,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39667,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39671,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39679,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39680,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39684,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39685,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39689,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39689,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39695,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39695,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39695,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39701,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39702,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39707,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39707,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39714,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39721,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39722,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39724,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39725,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39731,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39732,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39732,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39732,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39735,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39736,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39736,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39741,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39741,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39741,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39742,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39747,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39747,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39748,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39748,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39749,0.7548810965181127
>> 593598 BitwiseAndMask(ThresholdOtsu(FluoTopHat(Denoizing(BitwiseOr(X4, BitwiseAnd(X2, MorphBlackHat(Max(X0, X3))))))), AbsoluteDifference2(Denoizing(Square(Threshold(InRange(X4)))), Square(Threshold(InRange(X4)))))
39759,0.7548810965181127
